O_A,O_B,S_A,S_B
3.31278,-0.002352,0.465081,0.792404
4.409314,-0.45563,0.770345,0.092172
-1.905441,0.1589,0.824696,0.671358
2.122243,-0.507534,0.423856,0.345447
0.979863,0.881367,0.987496,0.278575
-2.917791,-0.051468,0.663859,0.092752
-1.318062,-0.544442,0.130079,0.722804
2.017315,-2.760582,0.601361,0.714578
1.467533,-2.292513,0.949029,0.528758
2.119959,2.061837,0.58694,0.797856
-0.157925,1.628792,0.550569,0.203057
-0.822625,2.550422,0.625624,0.606332
0.046326,-0.441253,0.18552,0.011027
2.234136,0.104909,0.560953,0.520148
-1.515259,1.026194,0.813617,0.831082
-0.36314,1.318717,0.255833,0.413008
-0.680636,-0.035544,0.720572,0.597808
0.913018,-2.892693,0.17134,0.433348
2.300693,3.390279,0.366498,0.236555
-0.426671,0.290669,0.62187,0.956123
0.075762,0.370913,0.11947,0.703842
-1.215369,-1.478094,0.193541,0.435436
-2.404666,-1.480673,0.119015,0.226308
-0.613539,-0.27145,0.37017,0.512704
-3.927533,-4.674238,0.179952,0.155622
-2.764901,-0.647016,0.516444,0.583101
0.737671,-0.728071,0.699326,0.28666
-1.252368,0.591335,0.189394,0.919035
0.076861,-0.697751,0.769696,0.955252
0.226425,-1.560005,0.40904,0.717682
-1.99729,-3.806731,0.320097,0.343724
0.149485,-1.484023,0.663889,0.657304
-0.516592,-1.092834,0.764591,0.709737
1.1551,4.42795,0.763497,0.40144
3.835835,-0.434733,0.191538,0.221033
4.08518,0.78954,0.886826,0.390294
0.340856,-0.100498,0.809728,0.803858
2.404321,3.083222,0.082024,0.075739
0.58915,4.919698,0.224432,0.891295
2.049404,-1.1751,0.701699,0.491641
-0.279927,0.375002,0.144573,0.342658
1.081665,-1.603182,0.852238,0.291377
-0.094334,-1.529796,0.337445,0.616933
-1.272358,0.096995,0.380182,0.013456
-0.263303,0.70783,0.975575,0.474716
-1.375863,0.933,0.256165,0.710307
-0.854116,2.643611,0.373703,0.145818
-0.861199,-4.290013,0.258037,0.590788
-1.540474,3.215098,0.88315,0.847854
-0.066722,-1.953228,0.521606,0.894489
1.323112,1.040821,0.240864,0.126129
-0.562855,1.207466,0.292699,0.494834
4.973214,2.877935,0.12738,0.430732
-1.830352,1.290785,0.650759,0.656195
-1.463302,-0.79094,0.130858,0.894103
-0.182593,-0.450285,0.589579,0.533804
-0.102248,1.634819,0.888511,0.603994
-0.236761,0.679623,0.876444,0.671812
-2.047927,0.51625,0.599471,0.094331
-1.252073,3.344667,0.114336,0.942108
0.338506,0.910389,0.248569,0.180084
1.419516,0.249938,0.002965,0.916878
0.356168,-2.145744,0.009661,0.772945
3.323177,0.254613,0.975431,0.250454
-4.063909,3.602321,0.501476,0.820821
1.650553,-0.267068,0.515873,0.771813
-0.573994,0.417619,0.929881,0.819011
-3.401445,2.928854,0.931637,0.405367
0.48818,-1.74843,0.560585,0.251044
1.76172,-3.438108,0.344971,0.599686
-1.38927,0.480377,0.788451,0.900905
-0.645927,-0.876647,0.761749,0.993507
2.842287,-1.819111,0.854515,0.563792
0.105798,1.066914,0.200368,0.031364
-1.716748,1.274888,0.956228,0.841995
3.483626,-3.93181,0.951551,0.678633
-0.09315,0.567526,0.77879,0.634971
-2.878502,-1.557097,0.30294,0.593158
-0.352666,-0.352391,0.278342,0.706404
1.178017,-1.840408,0.847748,0.185263
1.438473,-2.779708,0.999618,0.716659
-0.808741,-0.066726,0.702488,0.379745
-0.494459,2.203534,0.829322,0.661408
0.02811,-1.059277,0.626737,0.726889
-0.487619,1.457177,0.414458,0.839248
-1.918022,-1.050338,0.232124,0.639193
-0.52722,-1.134029,0.877914,0.327789
1.029773,2.251671,0.31159,0.08444
1.133966,-0.994984,0.633409,0.52976
2.709528,-0.333288,0.799699,0.194567
-4.416667,-3.213981,0.277468,0.598177
4.001397,0.082135,0.218133,0.620267
1.070702,1.351966,0.041426,0.036709
1.602959,2.119838,0.137084,0.396885
0.559763,0.655332,0.974403,0.107327
-0.094143,2.968909,0.964268,0.242932
-2.691952,-0.827457,0.568511,0.194211
2.267213,-4.258453,0.551126,0.644408
-3.621937,-3.540335,0.182312,0.227036
2.404215,0.635033,0.977381,0.467131
-2.034185,0.761708,0.97371,0.602912
1.913818,0.256389,0.140693,0.388084
-1.29131,0.601315,0.977552,0.809784
1.297717,2.176232,0.491773,0.037483
-1.314071,-1.569165,0.274855,0.281729
0.669057,-0.00401,0.582851,0.925806
0.213043,-2.700405,0.57094,0.072315
-1.590245,-0.723352,0.109964,0.702071
1.231557,0.269662,0.921281,0.402413
-0.269188,1.454791,0.331733,0.998454
-1.759393,0.980251,0.800191,0.695557
-4.181629,-2.878975,0.242037,0.370688
2.30052,-1.884342,0.814315,0.053633
1.892944,0.263255,0.769431,0.405516
0.820626,-2.999713,0.769741,0.449449
-0.836086,-0.2468,0.722535,0.775521
2.728764,0.185288,0.077597,0.894615
-6.328205,2.997379,0.188709,0.967394
-0.770741,0.120146,0.03405,0.273764
-0.661983,-1.416173,0.080202,0.614057
-1.365935,0.412474,0.576674,0.917177
-2.008096,1.365748,0.930235,0.977552
-1.694407,-1.099082,0.921717,0.059282
-0.52383,2.503547,0.609449,0.406225
2.42896,-4.557428,0.964834,0.575796
-1.189393,1.481959,0.385094,0.930803
0.650683,0.262323,0.142605,0.295075
0.47887,-1.367054,0.811725,0.062716
-2.203284,-0.067516,0.47747,0.267002
-1.5759,0.175289,0.258286,0.98032
0.718267,1.723354,0.668235,0.062277
0.981314,0.437769,0.044255,0.255599
2.36424,-2.73896,0.692761,0.908476
0.115333,-0.02645,0.998477,0.434553
-1.183546,1.675887,0.81689,0.920066
0.007488,-3.109955,0.462018,0.80652
-0.623134,-0.279015,0.026756,0.161619
1.888142,-1.730741,0.970307,0.962795
2.15962,-4.074631,0.432236,0.751995
-0.26368,-3.360536,0.455092,0.882392
-0.441256,2.490778,0.5557,0.128571
3.841471,-0.229391,0.731024,0.779107
2.607367,-3.652994,0.498694,0.590099
1.666679,2.700723,0.105015,0.243134
3.082382,0.315922,0.612349,0.695293
2.566953,0.325419,0.954998,0.264916
4.535772,-5.551787,0.424656,0.983656
1.71221,0.32927,0.567578,0.639916
-0.602145,2.920943,0.362408,0.352836
0.377531,0.255848,0.958783,0.624946
1.419628,-1.958291,0.948852,0.832001
-0.127884,3.331573,0.704084,0.080616
0.201825,0.477548,0.57811,0.509694
-0.428355,1.473969,0.486195,0.854614
-1.229287,-1.610436,0.070368,0.438477
-0.117478,-2.328203,0.832096,0.345141
-3.493628,1.374884,0.501221,0.852966
1.494277,-1.092431,0.69248,0.971115
1.357087,2.041162,0.207644,0.462391
-1.60705,-0.355806,0.646237,0.13106
-2.646472,0.602665,0.16869,0.790001
1.04891,-0.821375,0.545145,0.32404
1.481961,-1.990708,0.948198,0.96838
-2.2085,-0.655431,0.593437,0.232205
0.16986,-0.47709,0.789961,0.137036
-0.394506,-1.348001,0.745979,0.038934
-2.135586,-0.706937,0.485502,0.876839
-6.09826,-4.376331,0.036778,0.239048
1.234484,0.79108,0.304634,0.20678
-2.567064,-0.896974,0.927633,0.431165
-2.934516,-0.806521,0.644387,0.346634
1.194807,0.489121,0.459221,0.452309
0.509626,-1.899926,0.243294,0.342342
-2.187043,0.796683,0.296772,0.7412
2.293358,2.717231,0.315121,0.138044
-0.139739,-3.098304,0.399099,0.411047
-1.197933,-0.047416,0.182913,0.020245
-0.382073,0.584803,0.319041,0.970834
-1.3871,2.849464,0.93911,0.32788
0.560921,0.581151,0.381649,0.974914
-0.895546,1.53537,0.904563,0.494622
-3.086458,1.032178,0.443097,0.48411
-0.039615,-0.310207,0.440399,0.808436
0.447684,-0.631165,0.415556,0.310041
-1.197379,1.462886,0.830174,0.63634
-1.707435,0.795268,0.83232,0.566183
2.130069,-0.664625,0.923445,0.237404
0.404521,-1.093379,0.69265,0.840296
1.352198,1.726185,0.38971,0.768075
-0.690964,-2.327713,0.561584,0.885541
-1.488788,-0.102661,0.845249,0.402292
-2.151023,-0.249226,0.377682,0.165207
1.277233,-2.823163,0.736878,0.547384
3.603668,-0.371516,0.486969,0.530334
-1.640307,1.686416,0.037824,0.66386
3.07784,-0.737987,0.063572,0.945212
2.611389,-0.912059,0.410988,0.421861
-1.382358,-1.906208,0.718306,0.60336
1.683708,-3.428593,0.995786,0.496435
-1.773644,-1.637736,0.192716,0.620331
0.333035,-0.220347,0.156058,0.615567
0.712072,0.201,0.624967,0.744787
2.049484,2.048358,0.934516,0.147259
2.638832,-1.353143,0.5734,0.675745
-1.785099,1.915382,0.282356,0.741279
0.352768,1.912413,0.179546,0.632213
0.04728,0.595846,0.69382,0.497182
0.219576,1.776122,0.386812,0.990971
-1.305174,-0.801833,0.607031,0.355437
1.624868,1.081813,0.494091,0.046659
-0.790499,-3.25527,0.66778,0.14794
-0.83261,-0.244447,0.721494,0.103362
0.273407,-0.340574,0.101521,0.146392
-1.797874,-0.010997,0.235737,0.132285
-0.278093,0.085788,0.207195,0.606314
-0.500405,-0.775831,0.154413,0.731307
-1.933879,2.292748,0.805038,0.33718
-0.845556,-1.03672,0.503148,0.738382
1.239023,1.877262,0.143043,0.331711
-0.066167,-0.395163,0.703646,0.272605
1.732704,-2.78573,0.763076,0.889258
1.906563,-0.474518,0.751073,0.436784
-0.734321,-0.572858,0.108597,0.114633
2.673556,0.706547,0.380399,0.988463
-2.262956,-2.306554,0.928429,0.235749
1.176556,0.400649,0.187753,0.047875
0.56351,-2.20277,0.704924,0.815586
-0.546181,3.076448,0.635266,0.203714
2.395341,2.58602,0.379369,0.873932
-1.12112,-1.764224,0.111629,0.22797
0.76154,-0.550248,0.676075,0.965794
-0.690355,-0.389706,0.835282,0.825168
0.133858,0.271381,0.893842,0.683693
1.187601,1.753578,0.574317,0.011457
-1.089079,-0.376037,0.790776,0.600245
-0.106584,-2.55352,0.429837,0.940869
-4.93591,-5.261896,0.002405,0.471342
-1.406649,1.098955,0.439972,0.534574
2.248341,3.358836,0.774888,0.005561
0.002032,3.820379,0.765566,0.038845
1.291056,-0.646887,0.555549,0.274358
0.40088,0.238359,0.540921,0.846272
0.938884,-1.365228,0.891538,0.836117
-0.676913,1.156463,0.5318,0.634875
0.361744,-0.083919,0.062135,0.576428
-1.233676,2.519054,0.200993,0.822631
0.505489,0.205174,0.004861,0.923844
0.851085,0.684256,0.361946,0.063067
-2.782631,-2.506688,0.455942,0.569307
1.552048,-2.428233,0.538553,0.887354
2.478779,2.170397,0.560057,0.505287
3.135837,-3.449713,0.972501,0.587836
-1.992384,-0.257586,0.124243,0.720929
-0.224781,0.085558,0.067064,0.936193
0.856287,-1.295441,0.839568,0.785252
0.446077,0.716452,0.756016,0.671755
-1.651622,-2.225144,0.019915,0.321563
0.431522,4.618212,0.157006,0.777575
-1.573373,1.730964,0.962259,0.848125
3.0156,0.077187,0.570468,0.390607
-0.191391,-6.632152,0.608809,0.232484
-0.495769,2.439092,0.215591,0.905028
-0.66914,-4.389754,0.80106,0.182404
-0.95973,-0.359241,0.08535,0.19489
-2.64469,-1.491732,0.767646,0.014716
0.539955,1.227708,0.799909,0.114699
0.078514,-0.270048,0.070594,0.76864
-1.343118,0.654368,0.928736,0.462195
-0.131994,-0.10456,0.113646,0.070345
-1.372073,-2.06719,0.518949,0.694274
2.636035,-0.791646,0.49382,0.426574
-0.102448,-1.907635,0.12547,0.439286
3.17341,-0.379252,0.484564,0.498635
1.654518,-1.424358,0.876154,0.829025
0.925758,3.915836,0.519071,0.601348
1.650725,1.637771,0.815897,0.26712
-1.082161,-1.071007,0.533509,0.286851
-1.400082,2.02574,0.839191,0.829367
0.071046,-1.440186,0.467968,0.963084
1.280043,1.585405,0.003393,0.397665
0.486081,-1.641742,0.72632,0.757807
2.773834,-2.361421,0.642756,0.459555
1.747023,1.124279,0.095806,0.974638
-0.617323,4.210051,0.177663,0.952025
0.275974,-0.67518,0.204857,0.175843
-2.640985,2.096172,0.476012,0.707527
1.002988,-1.86538,0.900362,0.769095
-0.025804,1.149184,0.769167,0.257375
-1.486672,-4.279941,0.683191,0.165955
-2.471532,1.376803,0.727594,0.675784
3.755247,3.245477,0.196002,0.741273
-0.892724,0.401929,0.871352,0.276379
0.100281,-1.536891,0.754528,0.367475
-1.83903,-1.197884,0.486438,0.436238
-3.27772,-2.64352,0.598621,0.00385
2.74738,2.666681,0.383767,0.19651
1.859768,0.170521,0.827866,0.308025
-2.344084,1.582075,0.754776,0.786276
-0.99492,-0.867595,0.149102,0.219298
-0.88053,0.856289,0.189347,0.739299
2.234147,1.193099,0.902531,0.280362
-3.186395,-4.401028,0.26777,0.314541
0.29211,-0.587738,0.193745,0.179014
-1.032235,-0.040976,0.590367,0.192404
-3.45652,-3.715399,0.166739,0.202441
-0.430702,2.884822,0.189937,0.536096
0.040112,-0.773309,0.806781,0.928462
-1.90995,0.687048,0.225857,0.688003
-3.552768,2.979625,0.526989,0.867771
1.786055,-2.191492,0.903447,0.753515
-2.525855,2.397409,0.915702,0.645681
-2.479153,1.826438,0.581652,0.732057
0.599106,-2.686679,0.582871,0.307771
0.551149,-0.873717,0.617668,0.711377
0.702283,0.807401,0.544753,0.715999
0.841803,-0.078249,0.81335,0.918389
-0.231642,0.262216,0.119202,0.766633
-3.175905,1.521248,0.400561,0.826847
0.58847,3.143907,0.921403,0.247183
0.424001,-2.608433,0.779057,0.692651
-1.789398,2.361847,0.721663,0.947435
1.743786,-1.252824,0.269962,0.779905
0.23879,0.623434,0.145827,0.714242
-2.502072,0.509924,0.712683,0.873077
0.299216,-0.060518,0.630696,0.819464
3.039901,3.891708,0.278458,0.156052
1.284516,-1.304061,0.701327,0.715562
-2.279478,-0.124599,0.598588,0.276106
-2.725523,-1.228008,0.932299,0.187326
-1.002612,-0.034534,0.788763,0.306592
1.947648,2.678343,0.871503,0.313842
-1.213065,2.415976,0.295303,0.541085
-6.604831,2.862176,0.435579,0.87956
2.312464,0.658538,0.609327,0.447338
1.6921,1.88993,0.024659,0.061095
-0.204566,0.948399,0.151301,0.681741
-0.765957,1.016299,0.937063,0.880233
-1.693741,-2.253192,0.194838,0.718662
-0.352226,1.429203,0.41282,0.083349
-2.611509,-1.199611,0.23905,0.065546
-3.207047,-1.357521,0.440679,0.371946
-0.214656,-0.13779,0.289731,0.048597
-1.490404,-3.634646,0.255811,0.076568
-3.339452,-1.378045,0.300362,0.775908
-0.466641,3.074976,0.369678,0.222967
1.111244,0.618004,0.750203,0.016503
0.210662,-1.510266,0.97679,0.577425
1.968434,-1.449073,0.749292,0.626537
-0.717961,0.242725,0.641612,0.016622
-0.098354,-2.980243,0.578669,0.059991
-4.377823,5.484395,0.739774,0.957362
1.442282,-0.332341,0.895803,0.407944
0.177662,-1.552067,0.556331,0.893331
-0.422851,-4.143609,0.538259,0.27743
-1.527811,-1.697249,0.652379,0.438299
0.174373,1.253566,0.000945,0.381924
-0.946793,-0.380963,0.398236,0.092867
1.40171,1.438616,0.059493,0.371483
-0.293632,-0.480873,0.569965,0.109278
4.945245,-1.173549,0.616341,0.460331
1.354049,0.651901,0.075396,0.298723
-1.046409,1.167742,0.831276,0.321531
-2.877063,-4.279433,0.144984,0.233388
-0.612438,1.426932,0.993121,0.15709
1.275178,0.257158,0.864755,0.050261
0.328384,1.08506,0.370642,0.615577
-3.657074,2.298697,0.909626,0.521623
1.577471,0.20835,0.97528,0.4201
0.11676,1.045085,0.190045,0.690446
-3.910681,-0.692764,0.803073,0.150119
-0.872749,0.976142,0.293394,0.954827
1.532873,0.72047,0.283687,0.214077
0.846925,-0.699144,0.655169,0.322235
-0.564179,2.253716,0.628834,0.934414
-2.509898,0.337837,0.224887,0.69544
0.889537,-0.394695,0.565172,0.620469
-2.068898,1.156283,0.642286,0.8815
-4.253582,-0.367935,0.298704,0.551293
-0.360546,-0.441821,0.794631,0.528538
-3.044656,-0.582701,0.253485,0.947428
0.614775,-0.486906,0.656305,0.851788
-1.072301,2.196149,0.617328,0.819075
3.935607,1.527815,0.113218,0.425586
-1.803415,-1.135323,0.477352,0.279947
3.628548,0.655479,0.128454,0.985217
-0.481372,-1.850328,0.423694,0.835648
0.857984,1.942437,0.420595,0.719227
0.99867,-1.085642,0.027535,0.438088
-1.969832,0.160616,0.270759,0.291964
0.05376,1.842775,0.070348,0.544608
-2.669888,0.209301,0.167481,0.831212
2.662275,1.575982,0.300365,0.806847
-3.404433,1.035297,0.822166,0.718506
-0.302622,0.658834,0.853772,0.660591
-2.199983,2.070507,0.096125,0.732451
0.449031,0.936291,0.208233,0.442669
-1.019387,-0.746636,0.277365,0.121136
1.438954,1.749547,0.165192,0.062683
-0.060112,0.159346,0.591508,0.164875
1.037863,0.426418,0.934831,0.779701
-2.509631,2.211397,0.983705,0.855617
0.13215,-0.549303,0.066512,0.635202
-2.183452,0.045114,0.694348,0.154807
2.85439,-0.069067,0.410455,0.733988
0.163684,0.658151,0.34952,0.077703
-2.413731,2.756726,0.890838,0.608472
-1.013714,0.209356,0.652505,0.888619
-0.11488,3.338011,0.256799,0.493113
4.725843,-3.56192,0.903547,0.768809
0.723395,1.956994,0.770633,0.038441
-2.703641,-1.584248,0.31727,0.764569
-1.70337,0.078748,0.909494,0.535161
-0.696601,-3.604159,0.494446,0.348065
-1.810091,-1.427665,0.041038,0.04145
1.128783,-1.139613,0.302062,0.680654
-0.626384,0.109875,0.541058,0.036649
0.171414,-0.846513,0.671344,0.947986
-5.509398,-0.061621,0.712289,0.12365
0.455804,3.119529,0.618303,0.392569
0.912754,1.087437,0.1652,0.745224
-1.255007,0.529884,0.78483,0.896333
4.383816,0.888795,0.644387,0.305334
-1.729669,0.871462,0.898928,0.145088
2.706668,5.483669,0.114757,0.44474
-1.359418,-4.167487,0.75668,0.275891
1.039628,1.243674,0.357294,0.040331
-1.652041,0.900923,0.864335,0.938376
-2.736191,-0.478234,0.425997,0.841919
0.883323,0.536571,0.275043,0.36164
-1.27582,3.296733,0.180737,0.871172
2.122232,-0.508751,0.121064,0.972989
-2.742921,2.214005,0.538728,0.74103
-1.692637,0.665043,0.39333,0.765524
-2.955395,1.734109,0.99618,0.537895
0.29213,1.460082,0.311425,0.692068
0.132443,0.794475,0.365978,0.735372
3.952892,-1.409988,0.836369,0.384568
-0.838173,0.645218,0.966522,0.97441
0.240627,-0.508002,0.93846,0.986811
0.342986,-0.26951,0.992557,0.919978
1.497595,-0.349084,0.512012,0.671378
-4.192513,3.704474,0.58474,0.900857
-3.196825,1.684818,0.569047,0.370063
-1.820184,0.242068,0.301475,0.062447
-2.74763,0.29368,0.311464,0.394714
-0.243186,-0.260336,0.735788,0.883544
0.220196,3.2736,0.135823,0.631066
3.609656,-3.793811,0.958075,0.885595
4.075464,2.121049,0.0511,0.60876
-1.697462,-0.885927,0.993838,0.119394
-0.129222,1.307494,0.472087,0.165213
-3.739066,-0.35587,0.662269,0.44201
-0.719727,1.463176,0.600728,0.358785
1.215968,-1.471701,0.995992,0.245171
-0.85853,1.984018,0.600356,0.037845
1.247807,0.192048,0.103168,0.38385
1.652467,-1.068212,0.859811,0.038118
0.30157,-1.238828,0.12319,0.982739
0.533188,1.147095,0.155216,0.235083
1.713731,-3.090059,0.359814,0.940148
-1.895128,-1.105991,0.677188,0.669797
2.952986,3.694697,0.428023,0.460178
3.28225,-4.087091,0.986632,0.369814
1.540041,2.294601,0.066178,0.053963
1.769049,-0.624089,0.026935,0.241786
4.290822,3.560809,0.233842,0.069685
-3.357834,0.296922,0.119816,0.918046
-0.006696,-0.381659,0.113519,0.427476
0.352944,-2.758086,0.563741,0.452634
-0.354388,0.116908,0.629275,0.905878
2.444012,3.258457,0.350163,0.540959
1.251789,0.699748,0.211974,0.02961
0.220689,-0.594242,0.550549,0.862601
1.50927,1.765116,0.360655,0.914566
0.916351,-2.796021,0.450069,0.248813
-2.445836,-2.539601,0.294804,0.549864
-0.009369,-2.116599,0.496376,0.143029
-1.49538,3.195163,0.644861,0.195623
-3.957541,-3.956434,0.401101,0.252599
-1.963627,-2.552547,0.46503,0.041428
0.743518,1.935138,0.181221,0.347797
-1.183334,1.779656,0.600746,0.691674
0.819214,1.805282,0.253864,0.54034
2.548951,-2.929573,0.900974,0.010069
1.384742,-0.989303,0.629738,0.707818
-2.367238,-0.663398,0.209547,0.281281
-1.240858,2.643829,0.2775,0.882943
0.115144,2.805023,0.833424,0.638878
-0.502439,-1.48866,0.344846,0.339163
0.354313,0.467175,0.145108,0.845846
2.743429,0.902164,0.009534,0.977659
-1.042207,-1.048469,0.092948,0.882013
-5.177518,4.642171,0.939824,0.903433
-3.172528,0.971286,0.712634,0.205201
2.053327,-2.425485,0.448322,0.616888
0.111421,4.435747,0.256828,0.708616
-0.964779,1.791962,0.802224,0.989812
1.481901,-1.230988,0.57747,0.919441
-1.969373,2.081244,0.624155,0.65051
3.261033,4.366605,0.228609,0.184669
-0.159898,1.071786,0.715767,0.533036
-3.380181,-1.191296,0.082264,0.613957
-1.685535,-1.458044,0.778468,0.352654
1.685824,-2.403318,0.729899,0.795489
1.588709,-0.505042,0.588467,0.923416
1.519,-1.519993,0.678381,0.177986
0.985411,-1.250873,0.005088,0.48421
-0.178212,0.150751,0.616126,0.776817
0.032663,1.400525,0.226298,0.520084
1.742486,2.384966,0.602294,0.244574
2.553821,0.963684,0.289728,0.110618
1.41814,-4.132178,0.344929,0.662095
3.951546,-0.689703,0.49344,0.862513
-2.045724,-0.583988,0.330096,0.126335
2.610391,0.615839,0.593633,0.32805
-2.625484,-1.172883,0.664875,0.704598
0.794493,-0.389921,0.666031,0.744235
-0.752663,1.605201,0.801215,0.186512
0.927858,0.040764,0.528809,0.37907
2.008794,-4.315516,0.474473,0.554877
-0.501842,-0.529408,0.778974,0.868375
2.126187,0.259229,0.145639,0.71575
1.805006,-1.040748,0.512518,0.944884
-0.642538,-0.765213,0.818931,0.570854
0.995335,-1.474437,0.435211,0.227245
-1.99774,-0.678463,0.401667,0.212994
-4.402916,-5.184545,0.144656,0.133316
2.08259,1.175229,0.863166,0.656494
0.540575,2.047674,0.165371,0.5622
-2.590284,-1.231838,0.874032,0.264144
0.818858,-0.498485,0.863905,0.441234
-1.962594,-1.755422,0.183471,0.58539
3.190024,-0.971277,0.736018,0.15126
1.896779,1.303515,0.69103,0.915742
2.946151,0.217978,0.364834,0.883012
-1.141516,-3.012986,0.154195,0.601023
3.193436,-2.167199,0.991443,0.590192
1.967402,0.603381,0.222288,0.061612
3.660347,-2.15587,0.604536,0.554433
3.098662,1.603727,0.243379,0.128814
-0.017495,1.529866,0.278747,0.334077
-2.966583,1.783828,0.979877,0.308841
-0.648839,-3.20118,0.169613,0.718916
-1.998555,1.326005,0.89062,0.530725
-1.370998,1.540573,0.944593,0.838764
2.170053,0.032409,0.103993,0.822121
-1.691182,2.015709,0.899372,0.950973
1.391959,1.232769,0.120637,0.232869
1.120886,-0.613211,0.214278,0.234536
-1.529894,2.229184,0.754905,0.620668
-2.140473,-0.06453,0.488562,0.7923
1.221586,-0.035351,0.869447,0.792046
2.349521,-3.241683,0.685828,0.312679
1.5683,-2.158636,0.964241,0.532694
0.128349,-1.235351,0.804727,0.505524
1.77185,-2.123032,0.465161,0.273361
0.347073,2.622875,0.29414,0.940774
-0.794763,2.784734,0.815004,0.00461
-1.486798,0.824859,0.853467,0.161435
1.123442,0.377052,0.124158,0.446852
2.508807,1.416585,0.501102,0.286002
3.539865,-3.692815,0.955011,0.941866
0.323699,-3.021801,0.75137,0.052344
1.781462,0.065014,0.886811,0.665874
-2.977179,2.059065,0.06637,0.583722
-2.359452,0.915074,0.816419,0.568721
6.338421,6.086155,0.212111,0.056105
-0.52269,2.218348,0.213181,0.603952
-1.317582,1.189143,0.890978,0.85159
0.418961,-2.187499,0.341958,0.646251
0.535281,-0.752459,0.270299,0.274364
2.766804,0.633702,0.629101,0.95132
1.656089,-0.142936,0.186696,0.901692
0.863292,1.146452,0.026201,0.020094
2.281307,-4.331224,0.777091,0.677256
0.738787,-1.851786,0.273413,0.799319
1.114499,-1.156272,0.870604,0.526607
0.011186,-2.382275,0.41937,0.512884
2.293939,0.06254,0.299092,0.249668
2.452888,-0.737492,0.673212,0.704316
1.021684,-0.46203,0.888133,0.322138
-1.281131,-2.456943,0.570353,0.006733
0.648731,-2.30059,0.725237,0.577087
-1.807544,0.616649,0.181614,0.576286
-0.143133,2.356952,0.834482,0.14113
0.282317,0.185315,0.127255,0.459227
0.023255,0.664012,0.300541,0.526006
1.9353,2.096342,0.202992,0.689695
1.304703,0.049217,0.633228,0.712171
0.647815,0.774799,0.158244,0.008943
-3.325538,-1.15216,0.574734,0.188985
1.113071,-1.499317,0.479571,0.872619
2.317524,-2.841193,0.804412,0.207013
1.722329,2.56638,0.455949,0.713008
-0.052392,2.165381,0.326049,0.646094
2.736869,-3.305884,0.974846,0.535707
0.518784,-2.438637,0.36797,0.320339
-0.293188,-0.00928,0.581322,0.062012
2.865905,-3.18076,0.863121,0.995794
-0.364027,0.099377,0.66267,0.954889
-1.669596,-1.137608,0.270655,0.584775
-0.647863,1.40813,0.408539,0.294736
-2.212729,3.788349,0.447552,0.439395
1.393197,-0.904443,0.750011,0.488627
-0.54171,-0.159146,0.184525,0.711928
0.986288,0.091267,0.109423,0.032147
0.273195,-1.80329,0.688057,0.900551
0.580679,-2.491412,0.048857,0.922838
-2.656177,-2.941374,0.236789,0.737208
-3.832259,2.068837,0.937312,0.369071
-0.465415,-0.255988,0.592691,0.775141
2.551835,1.977977,0.536213,0.169215
0.715547,-0.59781,0.477938,0.415666
1.11335,-3.128785,0.917227,0.638047
0.084958,2.786565,0.6803,0.570915
1.199339,1.878031,0.932925,0.215579
-2.43196,-2.211706,0.924178,0.129718
-1.425127,-1.111126,0.751629,0.200963
-1.186758,-0.596534,0.295558,0.085684
0.197691,0.290502,0.243937,0.606985
-1.295961,-3.252421,0.803931,0.55097
0.556999,0.706884,0.572444,0.159101
3.750248,-2.93833,0.427981,0.967198
-1.172272,1.147552,0.753341,0.773208
1.94115,-0.563816,0.978462,0.34081
0.476491,2.744843,0.168826,0.815868
0.42503,1.127262,0.32421,0.471442
0.991193,1.328467,0.51597,0.264921
-1.65902,-0.315599,0.53888,0.584641
4.711686,-2.534106,0.3868,0.905387
-0.45647,-0.611631,0.919041,0.181813
1.020224,-1.71066,0.657346,0.603796
-1.522239,-0.723867,0.436325,0.687076
-2.442073,1.474009,0.430745,0.668636
1.943543,-1.845473,0.531212,0.446183
-0.204631,-1.455285,0.258383,0.262114
4.46543,3.25919,0.108675,0.290923
0.668795,0.551839,0.323495,0.019647
1.386992,-1.21027,0.967539,0.949758
-0.682058,0.853316,0.547452,0.992633
2.02032,-1.202057,0.741434,0.787285
0.393305,2.713383,0.043187,0.623035
-0.115336,-0.087522,0.866124,0.360364
-1.534982,-1.990796,0.061057,0.155404
-0.714364,-0.651707,0.17044,0.535298
4.753363,-4.503516,0.912042,0.914293
-0.166522,-0.507116,0.634272,0.308662
2.406537,-2.337683,0.458782,0.950487
2.247652,-2.243098,0.993841,0.065994
0.493339,3.992119,0.070338,0.826923
-1.236455,-1.083799,0.820659,0.00895
0.048751,-0.509635,0.802679,0.492757
-2.068091,1.690684,0.638565,0.888082
-2.466777,-1.405615,0.332618,0.19126
-0.267903,-0.448172,0.821905,0.832685
-3.97976,2.928624,0.971286,0.356505
-0.730241,-0.399566,0.575244,0.977267
-0.921551,0.288822,0.063531,0.236285
-2.692337,0.050573,0.379727,0.785818
-1.60948,-1.592772,0.230736,0.723747
-1.088732,-1.195499,0.070902,0.220855
0.113863,-1.366545,0.764139,0.925059
1.196878,0.631187,0.223927,0.336065
-1.143764,0.508247,0.130691,0.866114
1.60293,0.867572,0.71002,0.246613
-3.312182,-0.095126,0.451476,0.603879
